article,articleLabel,pleiadesID
http://www.wikidata.org/entity/Q1566744,"Yazılıkaya, Eskişehir",609570
http://www.wikidata.org/entity/Q1536148,Temple of Seti I,609762511
http://www.wikidata.org/entity/Q833850,Carnac stones,609998416
http://www.wikidata.org/entity/Q28194835,Tyre Hippodrome,610184253
http://www.wikidata.org/entity/Q3982350,Greco-Roman theatre of Marina di Gioiosa Ionica,612060178
http://www.wikidata.org/entity/Q28969516,Lambaesis amphitheatre,612749290
http://www.wikidata.org/entity/Q55588235,Villa of L. Crassius Tertius,612970100
http://www.wikidata.org/entity/Q648870,Tiscali (Tiscali Village),613140466
http://www.wikidata.org/entity/Q1485518,TT39,613478147
http://www.wikidata.org/entity/Q6091545,Cobos Roman bridge,613488678
http://www.wikidata.org/entity/Q4785449,Archaeological Site of Alto da Vigia,614803679
http://www.wikidata.org/entity/Q85810695,Tricomia,614870
http://www.wikidata.org/entity/Q27687729,House of Lucius Cornelius Diadumenus,615457796
http://www.wikidata.org/entity/Q2363092,Ka'ba-ye Zartosht,616346030
http://www.wikidata.org/entity/Q11836,Temple of Minerva,617667450
http://www.wikidata.org/entity/Q207486,Basilica of San Francesco d'Assisi,617667451
http://www.wikidata.org/entity/Q21208527,Nymphaeum of Egeria,618525986
http://www.wikidata.org/entity/Q179528,Nile Delta,619096567
http://www.wikidata.org/entity/Q107585355,Ancyra,619103
http://www.wikidata.org/entity/Q15106348,"Aktaş, Niğde",619104
http://www.wikidata.org/entity/Q56301989,Q56301989,619153
http://www.wikidata.org/entity/Q1249412,Galatia,619161
http://www.wikidata.org/entity/Q1336601,Kerkenes,619244
http://www.wikidata.org/entity/Q11781,Roman villa of Ammaia,619266303
http://www.wikidata.org/entity/Q211823,Lake Tuz,619268
http://www.wikidata.org/entity/Q2297986,Tolistobogii,619273
http://www.wikidata.org/entity/Q1526555,Temple of Janus,620190392
http://www.wikidata.org/entity/Q216862,Ġgantija,62131047
http://www.wikidata.org/entity/Q116952,Monte San Giovanni Campano,621589779
http://www.wikidata.org/entity/Q88301133,Forum of Cosa,6218928
http://www.wikidata.org/entity/Q106230047,Torrione di Micara,622154841
http://www.wikidata.org/entity/Q550578,Via Praenestina,622606468
http://www.wikidata.org/entity/Q55984359,Roman theatre of Perge,623620658
http://www.wikidata.org/entity/Q1143005,Cuccuru Nuraxi,624280354
http://www.wikidata.org/entity/Q1634605,Santa Maria dell'Orto,625199888
http://www.wikidata.org/entity/Q6141053,Temple of Trajan at Italica,627230788
http://www.wikidata.org/entity/Q85741784,Anisa,628923
http://www.wikidata.org/entity/Q372545,Arabissus,628925
http://www.wikidata.org/entity/Q1148125,Lesser Armenia,628936
http://www.wikidata.org/entity/Q33490,Cappadocia,628949
http://www.wikidata.org/entity/Q217265,Cappadocia,628949
http://www.wikidata.org/entity/Q165995,Malatya,629040
http://www.wikidata.org/entity/Q705132,Arslantepe,629040
http://www.wikidata.org/entity/Q27685760,House of the garden of Hercules,629116433
http://www.wikidata.org/entity/Q56086,Ripatransone,629429886
http://www.wikidata.org/entity/Q1418783,Karamagara Bridge,629685
http://www.wikidata.org/entity/Q2654754,Temple of Artemis,630250253
http://www.wikidata.org/entity/Q30503687,Temple of Apollo (Rhodes),630398334
http://www.wikidata.org/entity/Q27070314,House of the Actors,630423237
http://www.wikidata.org/entity/Q28978065,Marruvium amphitheatre,630573187
http://www.wikidata.org/entity/Q11942133,Q11942133,630863763
http://www.wikidata.org/entity/Q1626365,Monastery of Saint Simeon,631488785
http://www.wikidata.org/entity/Q8828,Majorca,632227173
http://www.wikidata.org/entity/Q662865,Stone of the Pregnant Woman,633455581
http://www.wikidata.org/entity/Q2844404,Carthage amphitheatre,634585138
http://www.wikidata.org/entity/Q106693288,House of Hylas,634946753
http://www.wikidata.org/entity/Q2527398,Tumulus of Avennes,635557876
http://www.wikidata.org/entity/Q2409909,Tumulus of Avernas,635557877
http://www.wikidata.org/entity/Q64159914,Villa of Publius Fannius Synistor,635629587
http://www.wikidata.org/entity/Q104787278,Tomb of Aulus Hirtius,635776701
http://www.wikidata.org/entity/Q104585698,"Fortuna Huiusce Diei, Aedes",635795593
http://www.wikidata.org/entity/Q17641746,Two Roman camps N of Water Eaton,635987524
http://www.wikidata.org/entity/Q22935755,Tell el-'Oueili,636257512
http://www.wikidata.org/entity/Q14628539,"Temple de Mars, Corseul",636775194
http://www.wikidata.org/entity/Q150996,Akkad,63806066
http://www.wikidata.org/entity/Q131013,Acropolis of Athens,638356144
http://www.wikidata.org/entity/Q415525,Acalissus,638736
http://www.wikidata.org/entity/Q510000,Andriaca,638745
http://www.wikidata.org/entity/Q579405,Antioch on the Maeander,638748
http://www.wikidata.org/entity/Q4775098,Antiphellus,638749
http://www.wikidata.org/entity/Q617518,Apamea,638751
http://www.wikidata.org/entity/Q618495,Aphrodisias,638753
http://www.wikidata.org/entity/Q1856209,Sozopolis,638758
http://www.wikidata.org/entity/Q718048,Arycanda,638769
http://www.wikidata.org/entity/Q633757,Aspendos,638776
http://www.wikidata.org/entity/Q65053244,Aunesis,638785
http://www.wikidata.org/entity/Q608095,Kaunos,638796
http://www.wikidata.org/entity/Q1001370,Colossae,638811
http://www.wikidata.org/entity/Q65053247,Hamaxia,638853
http://www.wikidata.org/entity/Q7428276,Hierapolis,638860
http://www.wikidata.org/entity/Q6025192,Idebessos,638865
http://www.wikidata.org/entity/Q65067934,Kalabantia,638888
http://www.wikidata.org/entity/Q681096,Kandyba,638892
http://www.wikidata.org/entity/Q5047484,Carura,638901
http://www.wikidata.org/entity/Q2167586,Corycus,638939
http://www.wikidata.org/entity/Q65122836,Cretopolis,638946
http://www.wikidata.org/entity/Q1762663,Cyaneae,638948
http://www.wikidata.org/entity/Q849709,Laodicea on the Lycus,638955
http://www.wikidata.org/entity/Q18927,Lycia,638965
http://www.wikidata.org/entity/Q20055349,Lycian Sea,638966
http://www.wikidata.org/entity/Q28195245,Milyas,638996
http://www.wikidata.org/entity/Q652024,Myra,639005
http://www.wikidata.org/entity/Q1432010,Nisa,639010
http://www.wikidata.org/entity/Q186373,Oenoanda,639013
http://www.wikidata.org/entity/Q585250,Pamphylia,639034
http://www.wikidata.org/entity/Q233121,Patara,639042
http://www.wikidata.org/entity/Q719815,Perge,639048
http://www.wikidata.org/entity/Q595329,Phaselis,639051
http://www.wikidata.org/entity/Q1116048,Podalaea,639065
http://www.wikidata.org/entity/Q279191,Sagalassos,639087
http://www.wikidata.org/entity/Q7447932,Seleucia Sidera,639098
http://www.wikidata.org/entity/Q152405,Side,639105
http://www.wikidata.org/entity/Q647896,Sillyon,639109
http://www.wikidata.org/entity/Q599462,Termessos,639139
http://www.wikidata.org/entity/Q2434483,Timbrias,639144
http://www.wikidata.org/entity/Q65058756,Trebendae,639150
http://www.wikidata.org/entity/Q6111551,Lake Suğla,639154
http://www.wikidata.org/entity/Q18690050,Eşen Çayı,639167
http://www.wikidata.org/entity/Q3517663,Belvedere Temple,639959859
http://www.wikidata.org/entity/Q3529563,Tities,640011069
http://www.wikidata.org/entity/Q25860174,Villa romana,640346165
http://www.wikidata.org/entity/Q955894,tunnel of Eupalinos,640889631
http://www.wikidata.org/entity/Q178665,Mitanni,641191178
http://www.wikidata.org/entity/Q1519,Abu Dhabi,641191180
http://www.wikidata.org/entity/Q3849447,Teatro romano,64187403
http://www.wikidata.org/entity/Q16327515,Themisonion,642565
http://www.wikidata.org/entity/Q2844398,Roman amphitheatre of Caerleon,642665249
http://www.wikidata.org/entity/Q766555,Villa romana de Carranque,642983159
http://www.wikidata.org/entity/Q27070461,House of the Four Styles,644629084
http://www.wikidata.org/entity/Q1711018,Koukonesi,645204823
http://www.wikidata.org/entity/Q523765,Temple of Claudius,645216382
http://www.wikidata.org/entity/Q5187495,Crofton Roman Villa,646455441
http://www.wikidata.org/entity/Q3407649,Propylaea of Athens,648120846
http://www.wikidata.org/entity/Q5347865,Eggardon Hill,648193528
http://www.wikidata.org/entity/Q38545,Adana,648548
http://www.wikidata.org/entity/Q66336728,Antiochia ad Sarum,648548
http://www.wikidata.org/entity/Q94668,Alahan Monastery,648553
http://www.wikidata.org/entity/Q489094,Anchiale,648555
http://www.wikidata.org/entity/Q103141509,Anemurium (Samian Ware Discovery Site),648557
http://www.wikidata.org/entity/Q579389,Antiochia ad Cragum,648560
http://www.wikidata.org/entity/Q732201,Göksu,648593
http://www.wikidata.org/entity/Q1738167,Kelenderis,648596
http://www.wikidata.org/entity/Q2167586,Corycus,648611
http://www.wikidata.org/entity/Q157816,Olba,648623
http://www.wikidata.org/entity/Q1123285,Domitiopolis,648625
http://www.wikidata.org/entity/Q85773503,Kanna,648662
http://www.wikidata.org/entity/Q128884,Cilician Gates,648670
http://www.wikidata.org/entity/Q262579,Karaman,648693
http://www.wikidata.org/entity/Q3566023,Antiochia ad Pyramum,648701
http://www.wikidata.org/entity/Q1425353,Mallus,648702
http://www.wikidata.org/entity/Q18623946,Meydan Castle,648709
http://www.wikidata.org/entity/Q1063320,Porta Borsari,648728999
http://www.wikidata.org/entity/Q85792106,Papirion,648732
http://www.wikidata.org/entity/Q134287,Tarsus,648789
http://www.wikidata.org/entity/Q172556,Taurus mountains,648792
http://www.wikidata.org/entity/Q1423615,Tyana,648801
http://www.wikidata.org/entity/Q16740100,Tırmıl,649638685
http://www.wikidata.org/entity/Q19545377,Foro Siracusano,649857186
http://www.wikidata.org/entity/Q331355,Stoa of Zeus,649966334
http://www.wikidata.org/entity/Q1227044,Theatre of Dionysus,649966335
http://www.wikidata.org/entity/Q1349784,Eleusinion,650003009
http://www.wikidata.org/entity/Q9148422,Alishar Hüyük,650309285
http://www.wikidata.org/entity/Q6022363,Tombs of the Kings of Pontus,650870018
http://www.wikidata.org/entity/Q27105787,Minoan villa of Zakros,650881089
http://www.wikidata.org/entity/Q102234817,Antinoeion,652231746
http://www.wikidata.org/entity/Q5199213,Cyinda,652350
http://www.wikidata.org/entity/Q923376,Broch of Mousa,6525101
http://www.wikidata.org/entity/Q26082,Ishtar Gate,653377582
http://www.wikidata.org/entity/Q6463144,"La Hoya, Alava",653596356
http://www.wikidata.org/entity/Q307268,Abd al Kuri,655630899
http://www.wikidata.org/entity/Q2389827,Talaiot de l'Illot,655808604
http://www.wikidata.org/entity/Q105106998,Aiano-Torraccia di Chiusi Roman villa,65595829
http://www.wikidata.org/entity/Q1233334,Fosse Way,656280677
http://www.wikidata.org/entity/Q16537540,House of the Relief of Telephus,656691255
http://www.wikidata.org/entity/Q27688279,House of the Red Walls,657262551
http://www.wikidata.org/entity/Q94896241,Roman theater of Minturnae,658246004
http://www.wikidata.org/entity/Q1590867,House of Loreius Tiburtinus,658295679
http://www.wikidata.org/entity/Q60791230,Aegae,658368
http://www.wikidata.org/entity/Q1807968,Ain Dara,658369
http://www.wikidata.org/entity/Q12873376,Alexandria near Issus,658371
http://www.wikidata.org/entity/Q4739860,Amanian Gate,658374
http://www.wikidata.org/entity/Q454456,Nur Mountains,658376
http://www.wikidata.org/entity/Q3561792,Anthemusias,658379
http://www.wikidata.org/entity/Q200441,Antioch on the Orontes,658381
http://www.wikidata.org/entity/Q103141762,Antakya (Samian Ware Discovery Site),658381
http://www.wikidata.org/entity/Q41183,Aleppo,658409
http://www.wikidata.org/entity/Q176458,Til Barsip,658410
http://www.wikidata.org/entity/Q7199033,Pitru,658418
http://www.wikidata.org/entity/Q199547,Harran,658427
http://www.wikidata.org/entity/Q620864,Cilicia,658440
http://www.wikidata.org/entity/Q3015870,Daphne,658450
http://www.wikidata.org/entity/Q133118,Şanlıurfa,658457
http://www.wikidata.org/entity/Q283680,Carchemish,658465
http://www.wikidata.org/entity/Q815591,Balikh River,658473968
http://www.wikidata.org/entity/Q1524909,Gindaros,658475
http://www.wikidata.org/entity/Q948243,Castabala,658481
http://www.wikidata.org/entity/Q1728921,Karakuş,658501
http://www.wikidata.org/entity/Q106726522,Kodrigai,658511
http://www.wikidata.org/entity/Q188871,Orontes River,658560
http://www.wikidata.org/entity/Q237234,Osroene,658561
http://www.wikidata.org/entity/Q5793293,Cuarto Roble,658574376
http://www.wikidata.org/entity/Q1057961,Ceyhan River,658576
http://www.wikidata.org/entity/Q1026347,Samosata,658587
http://www.wikidata.org/entity/Q9630189,Tomb of Artaxerxes III,658615446
http://www.wikidata.org/entity/Q196987,Zeugma,658636
http://www.wikidata.org/entity/Q1284794,Edin's Hall Broch,658668033
http://www.wikidata.org/entity/Q87742452,Passo Lombardo Roman villa,659743014
http://www.wikidata.org/entity/Q16621638,Villa Romana Delle Grotte,659743015
http://www.wikidata.org/entity/Q28978001,Volsinii amphitheatre,659746118
http://www.wikidata.org/entity/Q3983290,Temple of Olympian Zeus (Syracuse),659771156
http://www.wikidata.org/entity/Q49004170,Q49004170,659771157
http://www.wikidata.org/entity/Q1123019,Temple of Olympian Zeus,659771158
http://www.wikidata.org/entity/Q1058264,Severan Bridge,659885
http://www.wikidata.org/entity/Q3538801,Papiria,66019947
http://www.wikidata.org/entity/Q56875671,Lechaion Basilica,660349527
http://www.wikidata.org/entity/Q72303,Mount Ararat,660563243
http://www.wikidata.org/entity/Q7185566,Philistia,660988416
http://www.wikidata.org/entity/Q15965159,Tomb of Kato Phournos,661894078
http://www.wikidata.org/entity/Q28001211,theatre of Sarno,662332234
http://www.wikidata.org/entity/Q3983283,Temple of Venus in Pompeii,663121962
http://www.wikidata.org/entity/Q3983222,Temple of Artemis at Sardis,66376536
http://www.wikidata.org/entity/Q42760350,Theatre of Sufutela,66403500
http://www.wikidata.org/entity/Q7697543,Tell en-Nasbeh,666067876
http://www.wikidata.org/entity/Q4012731,Faragola Roman villa,666067878
http://www.wikidata.org/entity/Q14207544,Deir Abu Matta,667956220
http://www.wikidata.org/entity/Q2399602,Abraham River,668180
http://www.wikidata.org/entity/Q243276,Anti-Lebanon mountains,668192
http://www.wikidata.org/entity/Q377802,Arwad,668197
http://www.wikidata.org/entity/Q3634572,Barbalissos,668208
http://www.wikidata.org/entity/Q173532,Byblos,668216
http://www.wikidata.org/entity/Q103158037,Byblos (Samian Ware Discovery Site),668216
http://www.wikidata.org/entity/Q5004747,Bziza,668217
http://www.wikidata.org/entity/Q979091,Qinnasrin,668226
http://www.wikidata.org/entity/Q2548027,Emesa,668261
http://www.wikidata.org/entity/Q26117,Hermel,668264
http://www.wikidata.org/entity/Q11931162,Laodicea,668290
http://www.wikidata.org/entity/Q1137988,Laodicea ad Libanum,668291
http://www.wikidata.org/entity/Q191369,Ugarit,668295
http://www.wikidata.org/entity/Q12237346,Liftaya,668298
http://www.wikidata.org/entity/Q290054,Amrit,668306
http://www.wikidata.org/entity/Q5747,Palmyra,668331
http://www.wikidata.org/entity/Q103141947,Apamea (Samian Ware Discovery Site),668335
http://www.wikidata.org/entity/Q4119291,Ras al-Bassit,668340
http://www.wikidata.org/entity/Q2662617,Qasr ibn Wardan,668345
http://www.wikidata.org/entity/Q2799241,Q2799241,668362
http://www.wikidata.org/entity/Q15130851,Sura,668376
http://www.wikidata.org/entity/Q63981575,Zabad,668403
http://www.wikidata.org/entity/Q1236430,Reccopolis,668575405
http://www.wikidata.org/entity/Q732597,Via Aemilia,66908841
http://www.wikidata.org/entity/Q20003648,Kordin III Temple,669962521
http://www.wikidata.org/entity/Q7018771,Newport Arch,670424966
http://www.wikidata.org/entity/Q17530586,Multangular Tower And Wall Attached To South East,670424968
http://www.wikidata.org/entity/Q27685765,Casa del Triclinio all'Aperto,670733374
http://www.wikidata.org/entity/Q3538794,Horatia,670733375
http://www.wikidata.org/entity/Q816192,Beltany stone circle,671053357
http://www.wikidata.org/entity/Q21480116,Poblat Ibèric del Turó de Castellruf,671593468
http://www.wikidata.org/entity/Q608198,Ancient Theatre of Epidaurus,671846979
http://www.wikidata.org/entity/Q3021298,Dehistan – Mishrian,673092243
http://www.wikidata.org/entity/Q23330293,Compitum Acili,673471798
http://www.wikidata.org/entity/Q62096795,Porta Maggiore,674237647
http://www.wikidata.org/entity/Q203959,Shrine of Venus Cloacina,674507252
http://www.wikidata.org/entity/Q749841,Monte Falterona,676201591
http://www.wikidata.org/entity/Q1314033,Abila,677992
http://www.wikidata.org/entity/Q126084,Acre,678010
http://www.wikidata.org/entity/Q1024886,Arsuf,678025
http://www.wikidata.org/entity/Q3820,Beirut,678060
http://www.wikidata.org/entity/Q103146281,Beirut (Samian Ware Discovery Site),678060
http://www.wikidata.org/entity/Q6743770,Burajka,678069
http://www.wikidata.org/entity/Q763167,Qanawat,678082
http://www.wikidata.org/entity/Q2456076,Chorazin,678091
http://www.wikidata.org/entity/Q3766,Damascus,678106
http://www.wikidata.org/entity/Q1243563,Dora,678121
http://www.wikidata.org/entity/Q83241,Galilee,678145
http://www.wikidata.org/entity/Q1493165,Gamla,678146
http://www.wikidata.org/entity/Q56072866,Ancient Jerash,678158
http://www.wikidata.org/entity/Q89131822,"Umm al-Amad, Lebanon",678173
http://www.wikidata.org/entity/Q15236020,Khalde,678177
http://www.wikidata.org/entity/Q178835,Baalbek,678179
http://www.wikidata.org/entity/Q172251,Yabrud,678196
http://www.wikidata.org/entity/Q1514777,Iturea,678203
http://www.wikidata.org/entity/Q21595920,Jabal Says archaeological site,678211
http://www.wikidata.org/entity/Q59174,Capernaum,678231
http://www.wikidata.org/entity/Q1136877,Maximianopolis,678266
http://www.wikidata.org/entity/Q333711,Mount Lebanon,678267
http://www.wikidata.org/entity/Q4880851,Magdala,678272
http://www.wikidata.org/entity/Q3303175,Mezzeh,678287
http://www.wikidata.org/entity/Q430776,Nazareth,678299
http://www.wikidata.org/entity/Q214178,Nablus,678301
http://www.wikidata.org/entity/Q1743701,Kishon River,678321
http://www.wikidata.org/entity/Q2484244,Caesarea Philippi,678324
http://www.wikidata.org/entity/Q167993,"Pella, Jordan",678326
http://www.wikidata.org/entity/Q103146522,Berenice (Samian Ware Discovery Site),678326
http://www.wikidata.org/entity/Q2063503,Khirbet Kerak,678333
http://www.wikidata.org/entity/Q41642,Phoenicia,678334
http://www.wikidata.org/entity/Q4119104,Jieh,678338
http://www.wikidata.org/entity/Q247552,Raphana,678360
http://www.wikidata.org/entity/Q2920011,Rehov,678363
http://www.wikidata.org/entity/Q1757438,Samaria,678370
http://www.wikidata.org/entity/Q152368,Beit She'an,678378
http://www.wikidata.org/entity/Q4703258,Al-Sinnabra,678386
http://www.wikidata.org/entity/Q1132798,Tzippori,678387
http://www.wikidata.org/entity/Q163490,Sidon,678393
http://www.wikidata.org/entity/Q319242,Caesarea Maritima,678401
http://www.wikidata.org/entity/Q7951237,Shechem,678403
http://www.wikidata.org/entity/Q2919810,Tel Shikmona,678404
http://www.wikidata.org/entity/Q193785,Mount Tabor,678419
http://www.wikidata.org/entity/Q126982,Sea of Galilee,678430
http://www.wikidata.org/entity/Q151920,Tiberias,678431
http://www.wikidata.org/entity/Q82070,Tyre,678437
http://www.wikidata.org/entity/Q3107493,Umm el-Jimal,678439
http://www.wikidata.org/entity/Q7124196,Pagans Hill Roman Temple,678530353
http://www.wikidata.org/entity/Q1716909,Tell ‘Uqayr,678637578
http://www.wikidata.org/entity/Q56119381,Velina,67911853
http://www.wikidata.org/entity/Q211233,Esquiline Hill,679976755
http://www.wikidata.org/entity/Q3931882,region IX of the archaeological excavations of Pompeii,680072866
http://www.wikidata.org/entity/Q3621785,Arch of Marcus Aurelius,680190213
http://www.wikidata.org/entity/Q1154148,Gorgobina,681787345
http://www.wikidata.org/entity/Q18462097,Calamona,682534
http://www.wikidata.org/entity/Q50122711,temple of Ishtar,682549108
http://www.wikidata.org/entity/Q917814,Stari Ras,68277902
http://www.wikidata.org/entity/Q752696,Roman Theatre of Trieste,683009535
http://www.wikidata.org/entity/Q18915139,Fatimid Cemetery in Aswan,683591497
http://www.wikidata.org/entity/Q451698,Amada,683591498
http://www.wikidata.org/entity/Q2700544,Roman Theatre of Emerita Augusta,683849730
http://www.wikidata.org/entity/Q944688,Pons Fabricius,68481414
http://www.wikidata.org/entity/Q55378875,Q55378875,685301277
http://www.wikidata.org/entity/Q2377463,Anthedon,687826
http://www.wikidata.org/entity/Q60956,Ashkelon,687839
http://www.wikidata.org/entity/Q5776,Bethlehem,687856
http://www.wikidata.org/entity/Q60790475,Tell el-Qudeirat,687868
http://www.wikidata.org/entity/Q7294663,Ras Kouroun,687872
http://www.wikidata.org/entity/Q47635498,Deir el-Qalaa,687881
http://www.wikidata.org/entity/Q791665,Avdat,687887
http://www.wikidata.org/entity/Q1328165,Odeon of Herodes Atticus,687916
http://www.wikidata.org/entity/Q2402267,Tell es-Sultan,687917
http://www.wikidata.org/entity/Q4120556,Yavne,687925
http://www.wikidata.org/entity/Q1218,Jerusalem,687928
http://www.wikidata.org/entity/Q11713655,Ioppe,687931
http://www.wikidata.org/entity/Q40059,Jordan River,687932
http://www.wikidata.org/entity/Q848509,Lachish,687951
http://www.wikidata.org/entity/Q2391522,Mamshit,687963
http://www.wikidata.org/entity/Q1507676,Maresha,687966
http://www.wikidata.org/entity/Q186312,Masada,687968
http://www.wikidata.org/entity/Q1059946,Holy Lavra of Saint Sabbas,687969
http://www.wikidata.org/entity/Q162843,Negev,687985
http://www.wikidata.org/entity/Q223399,Qumran,688011
http://www.wikidata.org/entity/Q601742,Alexandreion,688023
http://www.wikidata.org/entity/Q27998480,Villa San Marco,688325943
http://www.wikidata.org/entity/Q27998481,Villa Arianna,688325945
http://www.wikidata.org/entity/Q685132,Via Claudia Augusta,688514720
http://www.wikidata.org/entity/Q1644306,Eightercua,688902982
http://www.wikidata.org/entity/Q4868983,Bathampton Down,689737511
http://www.wikidata.org/entity/Q2335070,Via Amerina,690508612
http://www.wikidata.org/entity/Q1590905,Casa del Menandro,690549463
http://www.wikidata.org/entity/Q3836328,Q3836328,691398461
http://www.wikidata.org/entity/Q55138362,So-Called Temple of Hercules at Cori,692947274
http://www.wikidata.org/entity/Q18386664,Catacombs of Milos,694364581
http://www.wikidata.org/entity/Q15706498,Jersey,69465
http://www.wikidata.org/entity/Q103146001,Bayeux (Samian Ware Discovery Site),69471
http://www.wikidata.org/entity/Q771811,Aulerci,69472
http://www.wikidata.org/entity/Q1010975,Baguer-Pican,69474
http://www.wikidata.org/entity/Q103158136,Caen (Samian Ware Discovery Site),69483
http://www.wikidata.org/entity/Q647,Rennes,69491
http://www.wikidata.org/entity/Q16507528,Condate Riedonum,69491
http://www.wikidata.org/entity/Q103160061,Corseul (Samian Ware Discovery Site),69507
http://www.wikidata.org/entity/Q20552952,Q20552952,69511
http://www.wikidata.org/entity/Q216104,Caelian Hill,695491849
http://www.wikidata.org/entity/Q20423672,Temple of Hercules,696690497
http://www.wikidata.org/entity/Q751318,Porta Maggiore,697163696
http://www.wikidata.org/entity/Q7415721,Sanctuary of Agios Lot,697626
http://www.wikidata.org/entity/Q847351,Rabba,697632
http://www.wikidata.org/entity/Q2617848,Bethabara,697641
http://www.wikidata.org/entity/Q822842,Umm ar-Rasas,697646
http://www.wikidata.org/entity/Q371673,Livias,697697
http://www.wikidata.org/entity/Q1549278,Machaerus,697700
http://www.wikidata.org/entity/Q23883,Dead Sea,697709
http://www.wikidata.org/entity/Q5788,Petra,697725
http://www.wikidata.org/entity/Q28408071,Khirbat Faynan,697726
http://www.wikidata.org/entity/Q3805,Amman,697728
http://www.wikidata.org/entity/Q3695599,Qasr al Hallabat,697737
http://www.wikidata.org/entity/Q105948289,Q105948289,697745
http://www.wikidata.org/entity/Q4000423,Q4000423,698136498
http://www.wikidata.org/entity/Q2844399,Carnuntum civil amphitheatre,698411340
http://www.wikidata.org/entity/Q5049667,Castell Bryn Gwyn,698771115
http://www.wikidata.org/entity/Q55174210,Cave of the Fates,69910488
http://www.wikidata.org/entity/Q647535,Via Nomentana,699256589
http://www.wikidata.org/entity/Q104858786,Temple of Mars in Clivo,699284690
http://www.wikidata.org/entity/Q2205213,Capo di Bove,69940816
http://www.wikidata.org/entity/Q60733250,Regio VII Etruria,699782783
http://www.wikidata.org/entity/Q16562060,Corbeddu Cave,70064465
http://www.wikidata.org/entity/Q1825283,West Coker,70083736
http://www.wikidata.org/entity/Q3538799,Oufentina,702604147
http://www.wikidata.org/entity/Q3825987,Lake Monterosi,702892066
http://www.wikidata.org/entity/Q7880775,Ulubrae,703492106
http://www.wikidata.org/entity/Q470777,Mount Amiata,703739111
http://www.wikidata.org/entity/Q216869,Gran Sasso d'Italia,703739112
http://www.wikidata.org/entity/Q37200,Great Pyramid of Giza,704360201
http://www.wikidata.org/entity/Q812759,Başkale,705365883
http://www.wikidata.org/entity/Q1234446,Septizodium,705506085
http://www.wikidata.org/entity/Q3983249,Tempio di Flora,706151554
http://www.wikidata.org/entity/Q56665516,Bearsden Roman Bath House,706911859
http://www.wikidata.org/entity/Q2343313,Amathus,707462
http://www.wikidata.org/entity/Q2841350,Amathus,707462
http://www.wikidata.org/entity/Q1714672,Lacus Juturnae,707467453
http://www.wikidata.org/entity/Q53556453,Sanctuary of Aphrodite,707471
http://www.wikidata.org/entity/Q16328216,Sanctuary of Apollo Hylates,707476
http://www.wikidata.org/entity/Q644636,Cyprus,707498
http://www.wikidata.org/entity/Q9146697,Yeronisos,707511
http://www.wikidata.org/entity/Q3561710,Golgoi,707512
http://www.wikidata.org/entity/Q1656624,Idalium,707519
http://www.wikidata.org/entity/Q6422076,"Knidos, Cyprus",707539
http://www.wikidata.org/entity/Q12879320,Kouris River,707565
http://www.wikidata.org/entity/Q22988494,Palaia Pafos,707596
http://www.wikidata.org/entity/Q64433741,Paphos,707596
http://www.wikidata.org/entity/Q1672526,Cape Greco,707604
http://www.wikidata.org/entity/Q767089,Salamis,707617
http://www.wikidata.org/entity/Q22988530,Skouriotissa mine,707623
http://www.wikidata.org/entity/Q1720688,Tamassos,707628
http://www.wikidata.org/entity/Q478011,Athenian Treasury,707804475
http://www.wikidata.org/entity/Q2600647,Yoncalı inscription,708232007
http://www.wikidata.org/entity/Q743601,Midyat,708431252
http://www.wikidata.org/entity/Q2144316,Roman Amphitheatre of Luna,708445364
http://www.wikidata.org/entity/Q3662453,Abbotsbury Castle,708926627
http://www.wikidata.org/entity/Q3801607,Tomb of the Ottavii,711164401
http://www.wikidata.org/entity/Q25348890,Basilica Hilariana,711164402
http://www.wikidata.org/entity/Q5175126,Costești-Cetățuie Dacian fortress,711745091
http://www.wikidata.org/entity/Q65174611,Via Statilia Republican tombs,711765706
http://www.wikidata.org/entity/Q7798619,Thrypti,712477009
http://www.wikidata.org/entity/Q56435741,Roman Theatre of Baelo Claudia,713816455
http://www.wikidata.org/entity/Q1177750,City of David,714055238
http://www.wikidata.org/entity/Q2574582,Mashkan-shapir,715980704
http://www.wikidata.org/entity/Q104904286,Abyār Zarqūn,716498
http://www.wikidata.org/entity/Q14223628,el-Zeitun,716517
http://www.wikidata.org/entity/Q104904275,Allem Daur,716519
http://www.wikidata.org/entity/Q778942,"Marina, Egypt",716524
http://www.wikidata.org/entity/Q106494849,Al Qardabah,716536
http://www.wikidata.org/entity/Q1245502,Sallum,716540
http://www.wikidata.org/entity/Q105988569,el-Fredgia,716554
http://www.wikidata.org/entity/Q105988538,Al Qa‘rah,716556
http://www.wikidata.org/entity/Q105988491,Qaş al ‘Abd,716557
http://www.wikidata.org/entity/Q14207392,el-Dakrur,716558
http://www.wikidata.org/entity/Q105407096,Marsá Bū al ‘Ifrīt,716584
http://www.wikidata.org/entity/Q2370577,Ancient Libya,716588
http://www.wikidata.org/entity/Q66011896,Libya Inferior,716589
http://www.wikidata.org/entity/Q105988375,Marsá Qābis,716597
http://www.wikidata.org/entity/Q105988345,Marsa Lukk,716598
http://www.wikidata.org/entity/Q105407152,Marsá al ‘Awrā’,716599
http://www.wikidata.org/entity/Q104904097,Zawiyat al-Murassas,716601
